Customer ID,Customer Age,Birth Year,Annual Income,Number of Kids,Number of Teens,Household Size,Customer Segment,Customer Join Date,First Purchase Date,Engagement Score,Engagement Tier,Monthly Web Visits,Promo Purchases,Web Purchases,Catalog Purchases,Store Purchases,Days Since Last Purchase,Campaign Accepted,Total_Spending,Avg Spend per Purchase,Lifetime_Spend,High Value Customer,Spend on Wine,Spend on Fruits,Spend on Meat,Spend on Fish,Spend on Sweets,Spend on Gold,Last_Campaign_Response,Engagement Category,Campaign3_Accepted,Campaign4_Accepted,Campaign5_Accepted,Campaign1_Accepted,Campaign2_Accepted,Customer_Complained,Contact_Cost,Revenue_Adjusted,Customer_Since_Converted,Days_As_Customer,Total_Purchases,Engagement_Rate,Education_Basic_1,Education_Graduation_1,Education_Master_1,Education_PhD_1,Marital_Status_Alone_1,Marital_Status_Divorced_1,Marital_Status_Married_1,Marital_Status_Single_1,Marital_Status_Together_1,Marital_Status_Widow_1,Marital_Status_YOLO_1
274,52,1973,34853,1,1,2,Low,2013-12-23,2013-12-23,13,Low,6,2,2,0,3,75,0,34,4.857142857142857,47,No,9,3,15,2,3,2,0,Low,0,0,0,0,0,0,3,11,4105,4105,7,0,0,1,0,0,0,0,0,1,0,0,0
3386,33,1992,34935,0,0,0,Low,2013-06-21,2013-06-21,15,Medium,7,1,2,1,4,71,0,137,17.125,152,No,34,4,66,3,10,20,0,Low,0,0,0,0,0,0,3,11,4290,4290,8,0,0,1,0,0,0,0,1,0,0,0,0
8175,33,1992,34935,0,0,0,Low,2013-06-21,2013-06-21,15,Medium,7,1,2,1,4,71,0,137,17.125,152,No,34,4,66,3,10,20,0,Low,0,0,0,0,0,0,3,11,4290,4290,8,0,0,1,0,0,0,0,1,0,0,0,0
6263,57,1968,35322,1,2,3,Low,2012-08-22,2012-08-22,17,Medium,8,3,2,0,4,34,0,106,11.777777777777779,123,No,28,9,37,12,7,13,0,Low,0,0,0,0,0,0,3,11,4593,4593,9,0,0,1,0,0,0,0,0,0,1,0,0
453,69,1956,35340,1,1,2,Low,2014-06-29,2014-06-29,12,Low,5,2,2,0,3,1,0,45,6.428571428571429,57,No,27,0,12,0,1,5,0,Low,0,0,0,0,0,0,3,11,3917,3917,7,0,0,0,0,1,0,0,0,0,0,1,0
1834,47,1978,35544,1,0,1,Low,2014-03-08,2014-03-08,13,Low,7,1,2,0,3,77,0,67,11.166666666666666,80,No,30,5,23,4,1,4,0,High,0,0,0,0,0,0,3,11,4030,4030,6,1,0,0,1,0,0,0,0,1,0,0,0
3308,73,1952,35704,1,1,2,Low,2014-01-03,2014-01-03,13,Low,4,3,2,0,4,54,0,94,10.444444444444445,107,No,30,9,12,2,11,30,0,Low,0,0,0,0,0,0,3,11,4094,4094,9,0,0,1,0,0,0,0,1,0,0,0,0
2005,35,1990,35765,1,0,1,Low,2013-12-11,2013-12-11,14,Low,6,2,2,0,4,86,0,75,9.375,89,No,22,3,30,0,5,15,0,Low,0,0,0,0,0,0,3,11,4117,4117,8,0,0,1,0,0,0,0,1,0,0,0,0
9216,54,1971,35788,1,1,2,Low,2014-01-23,2014-01-23,13,Low,6,2,2,0,3,34,0,44,6.285714285714286,57,No,23,2,11,3,1,4,0,Low,0,0,0,0,0,0,3,11,4074,4074,7,0,0,1,0,0,0,0,1,0,0,0,0
1331,48,1977,35790,1,0,1,Low,2013-01-02,2013-01-02,14,Low,7,2,2,0,3,54,0,72,10.285714285714286,86,No,12,6,20,30,1,3,0,Low,0,0,0,0,0,0,3,11,4460,4460,7,0,0,1,0,0,0,0,0,1,0,0,0
9653,50,1975,35797,0,1,1,Low,2012-10-16,2012-10-16,15,Medium,8,2,2,0,3,16,0,68,9.714285714285714,83,No,27,1,14,4,1,21,0,High,0,0,0,0,0,0,3,11,4538,4538,7,1,0,1,0,0,0,0,1,0,0,0,0
5654,53,1972,36026,2,1,3,Low,2014-03-16,2014-03-16,13,Low,6,2,2,0,3,34,0,61,8.714285714285714,74,No,20,4,10,6,4,17,0,Low,0,0,0,0,0,0,3,11,4022,4022,7,0,0,1,0,0,0,0,1,0,0,0,0
8008,42,1983,36075,1,0,1,Low,2013-12-09,2013-12-09,13,Low,6,1,2,0,4,54,0,119,17.0,132,No,46,0,30,12,1,30,0,Low,0,0,0,0,0,0,3,11,4119,4119,7,0,0,1,0,0,0,0,0,0,1,0,0
6471,54,1971,36230,1,0,1,Low,2013-10-17,2013-10-17,12,Low,5,1,2,0,4,17,0,59,8.428571428571429,71,No,14,2,30,8,2,3,0,Low,0,0,0,0,0,0,3,11,4172,4172,7,0,0,0,1,0,0,0,0,1,0,0,0
9289,46,1979,36781,1,0,1,Low,2014-04-10,2014-04-10,14,Low,8,1,2,1,2,16,0,63,10.5,77,No,29,1,17,0,3,13,1,High,0,0,0,0,0,0,3,11,3997,3997,6,1,0,1,0,0,0,0,1,0,0,0,0
7042,42,1983,36790,0,0,0,Low,2013-03-01,2013-03-01,15,Medium,9,1,2,1,2,14,0,66,11.0,81,No,3,3,14,15,21,10,1,High,0,0,0,0,0,0,3,11,4402,4402,6,1,0,1,0,0,0,0,1,0,0,0,0
1461,60,1965,36921,1,1,2,Low,2013-07-28,2013-07-28,14,Low,7,2,2,0,3,74,0,38,5.428571428571429,52,No,17,1,12,3,1,4,0,Low,0,0,0,0,0,0,3,11,4253,4253,7,0,0,0,0,1,0,1,0,0,0,0,0
7369,44,1981,36959,1,0,1,Low,2013-10-02,2013-10-02,15,Medium,8,2,2,0,3,56,0,62,8.857142857142858,77,No,25,6,25,6,0,0,0,High,0,0,0,0,0,0,3,11,4187,4187,7,1,0,0,1,0,0,0,1,0,0,0,0
7124,57,1968,36997,1,1,2,Low,2013-02-01,2013-02-01,17,Medium,5,5,2,1,4,72,0,94,7.833333333333333,111,No,43,4,12,8,0,27,0,Low,0,0,0,0,0,0,3,11,4430,4430,12,0,0,1,0,0,0,1,0,0,0,0,0
523,36,1989,37155,1,0,1,Low,2013-01-31,2013-01-31,12,Low,5,1,2,0,4,51,0,74,10.571428571428571,86,No,23,0,26,7,15,3,0,Low,0,0,0,0,0,0,3,11,4431,4431,7,0,0,1,0,0,0,0,1,0,0,0,0
5929,52,1973,37401,1,0,1,Low,2014-05-06,2014-05-06,14,Low,7,2,2,0,3,14,0,48,6.857142857142857,62,No,19,3,19,3,1,3,0,Low,0,0,0,0,0,0,3,11,3971,3971,7,0,0,0,0,1,0,0,1,0,0,0,0
10795,52,1973,37401,1,0,1,Low,2014-05-06,2014-05-06,14,Low,7,2,2,0,3,14,0,48,6.857142857142857,62,No,19,3,19,3,1,3,0,Low,0,0,0,0,0,0,3,11,3971,3971,7,0,0,0,0,1,0,0,1,0,0,0,0
1998,49,1976,37697,1,0,1,Low,2014-02-07,2014-02-07,13,Low,6,1,2,1,3,82,0,84,12.0,97,No,34,6,21,11,4,8,0,Low,0,0,0,0,0,0,3,11,4059,4059,7,0,0,1,0,0,0,0,0,1,0,0,0
1250,49,1976,37697,1,0,1,Low,2014-02-07,2014-02-07,13,Low,6,1,2,1,3,82,0,84,12.0,97,No,34,6,21,11,4,8,0,Low,0,0,0,0,0,0,3,11,4059,4059,7,0,0,1,0,0,0,0,0,1,0,0,0
5154,53,1972,37760,1,0,1,Low,2013-08-11,2013-08-11,12,Low,6,1,2,0,3,54,0,54,9.0,66,No,26,3,13,2,10,0,0,Low,0,0,0,0,0,0,3,11,4239,4239,6,0,0,0,1,0,0,1,0,0,0,0,0
6983,75,1950,38054,1,1,2,Low,2014-05-01,2014-05-01,14,Low,7,2,2,0,3,24,0,45,6.428571428571429,59,No,23,2,17,2,1,0,0,Low,0,0,0,0,0,0,3,11,3976,3976,7,0,0,0,1,0,0,1,0,0,0,0,0
5313,54,1971,38196,1,1,2,Low,2014-04-18,2014-04-18,14,Low,5,3,2,0,4,20,0,44,4.888888888888889,58,No,30,0,11,0,0,3,0,Low,0,0,0,0,0,0,3,11,3989,3989,9,0,0,0,1,0,0,0,1,0,0,0,0
9422,36,1989,38360,1,0,1,Low,2013-05-31,2013-05-31,12,Low,3,2,2,1,4,26,0,131,14.555555555555555,143,No,36,2,42,20,21,10,0,Low,0,0,0,0,0,0,3,11,4311,4311,9,0,0,1,0,0,0,0,1,0,0,0,0
3033,62,1963,38620,0,0,0,Low,2013-05-11,2013-05-11,14,Low,3,1,2,5,3,56,0,318,28.90909090909091,332,No,112,17,44,34,22,89,0,Low,0,0,0,0,0,0,3,11,4331,4331,11,0,0,0,1,0,0,0,0,0,1,0,0
4119,62,1963,38620,0,0,0,Low,2013-05-11,2013-05-11,14,Low,3,1,2,5,3,56,0,318,28.90909090909091,332,No,112,17,44,34,22,89,0,Low,0,0,0,0,0,0,3,11,4331,4331,11,0,0,0,1,0,0,0,0,0,1,0,0
6201,47,1978,38643,1,1,2,Low,2013-11-29,2013-11-29,14,Low,7,2,2,0,3,45,0,49,7.0,63,No,22,2,14,0,1,10,0,Low,0,0,0,0,0,1,3,11,4129,4129,7,0,0,1,0,0,0,0,0,1,0,0,0
6568,41,1984,38680,1,0,1,Low,2013-03-28,2013-03-28,13,Low,7,1,2,0,3,97,0,79,13.166666666666666,92,No,11,0,36,15,5,12,0,High,0,0,0,0,0,0,3,11,4375,4375,6,1,0,1,0,0,0,0,1,0,0,0,0
8418,67,1958,38741,1,1,2,Low,2014-03-30,2014-03-30,14,Low,7,2,2,0,3,60,0,61,8.714285714285714,75,No,7,10,17,8,6,13,0,Low,0,0,0,0,0,0,3,11,4008,4008,7,0,0,0,0,0,0,0,0,1,0,0,0
2066,76,1949,38823,0,1,1,Low,2012-08-30,2012-08-30,13,Low,6,1,2,1,3,56,0,114,16.285714285714285,127,No,70,0,11,2,8,23,0,Low,0,0,0,0,0,0,3,11,4585,4585,7,0,0,1,0,0,0,0,0,0,1,0,0
10854,55,1970,38853,1,1,2,Low,2014-05-23,2014-05-23,14,Low,7,2,2,0,3,90,0,45,6.428571428571429,59,No,29,0,14,0,0,2,0,Low,0,0,0,0,0,0,3,11,3954,3954,7,0,0,0,0,1,0,0,1,0,0,0,0
5300,52,1973,38961,1,0,1,Low,2013-12-30,2013-12-30,13,Low,7,1,2,1,2,60,0,70,11.666666666666666,83,No,19,7,19,0,1,24,0,High,0,0,0,0,0,0,3,11,4098,4098,6,1,0,0,1,0,0,0,1,0,0,0,0
6730,71,1954,38998,1,1,2,Low,2012-11-03,2012-11-03,16,Medium,8,3,2,0,3,92,0,54,6.75,70,No,34,1,14,0,0,5,0,Low,0,0,0,0,0,1,3,11,4520,4520,8,0,0,1,0,0,0,0,1,0,0,0,0
9916,71,1954,38998,1,1,2,Low,2012-11-03,2012-11-03,16,Medium,8,3,2,0,3,92,0,54,6.75,70,No,34,1,14,0,0,5,0,Low,0,0,0,0,0,1,3,11,4520,4520,8,0,0,1,0,0,0,0,1,0,0,0,0
1833,51,1974,39190,1,0,1,Low,2014-04-26,2014-04-26,14,Low,5,2,2,1,4,91,0,133,14.777777777777779,147,No,68,8,18,19,8,12,0,Low,0,0,0,0,0,0,3,11,3981,3981,9,0,0,0,0,1,0,0,0,1,0,0,0
5756,42,1983,39453,1,0,1,Low,2014-04-03,2014-04-03,13,Low,6,2,2,0,3,64,0,55,7.857142857142857,68,No,46,0,7,0,0,2,0,Low,0,0,0,0,0,0,3,11,4004,4004,7,0,0,1,0,0,0,0,0,0,1,0,0
3710,41,1984,39684,1,0,1,Low,2012-10-12,2012-10-12,14,Low,7,2,2,1,2,41,0,81,11.571428571428571,95,No,19,0,35,6,4,17,1,Low,0,0,0,0,0,1,3,11,4542,4542,7,0,0,0,0,1,0,0,0,1,0,0,0
9197,72,1953,39722,0,1,1,Low,2014-02-24,2014-02-24,12,Low,5,2,2,0,3,92,0,47,6.714285714285714,59,No,32,0,5,2,0,8,0,Low,0,0,0,0,0,0,3,11,4042,4042,7,0,0,1,0,0,0,0,1,0,0,0,0
6515,48,1977,39771,1,0,1,Low,2013-12-06,2013-12-06,10,Low,4,1,2,0,3,92,0,50,8.333333333333334,60,No,6,2,18,2,8,14,0,Low,0,0,0,0,0,0,3,11,4122,4122,6,0,0,1,0,0,0,0,0,0,1,0,0
4487,56,1969,39858,1,0,1,Low,2013-01-24,2013-01-24,13,Low,6,1,2,0,4,67,0,95,13.571428571428571,108,No,15,20,25,2,7,26,1,Low,0,0,0,0,0,0,3,11,4438,4438,7,0,0,0,1,0,0,0,0,1,0,0,0
938,44,1981,40211,1,1,2,Low,2013-07-30,2013-07-30,16,Medium,8,2,2,1,2,30,1,87,12.428571428571429,102,No,51,1,7,2,1,25,0,High,1,0,0,0,0,0,3,11,4251,4251,7,1,0,1,0,0,0,0,1,0,0,0,0
2456,50,1975,40233,0,1,1,Low,2013-10-14,2013-10-14,19,Medium,6,5,2,1,5,84,0,149,11.461538461538462,168,No,80,4,46,0,17,2,0,Low,0,0,0,0,0,0,3,11,4175,4175,13,0,0,0,0,1,0,0,1,0,0,0,0
5975,58,1967,40304,1,0,1,Low,2013-09-30,2013-09-30,13,Low,7,1,2,0,3,82,0,57,9.5,70,No,37,0,17,0,0,3,0,High,0,0,0,0,0,0,3,11,4189,4189,6,1,0,0,0,1,0,0,0,1,0,0,0
5710,55,1970,40548,0,1,1,Low,2012-10-10,2012-10-10,15,Medium,5,2,2,1,4,31,1,120,13.333333333333334,134,No,110,0,5,2,0,3,0,Low,0,1,0,0,0,0,3,11,4544,4544,9,0,0,1,0,0,0,0,0,0,1,0,0
10470,46,1979,40662,1,0,1,Low,2013-03-15,2013-03-15,12,Low,4,2,2,1,3,0,0,92,11.5,104,No,40,2,23,0,4,23,0,Low,0,0,0,0,0,0,3,11,4388,4388,8,0,0,0,1,0,0,0,1,0,0,0,0
1072,60,1965,40760,0,1,1,Low,2013-08-30,2013-08-30,14,Low,6,2,2,1,3,64,0,93,11.625,107,No,70,0,17,0,0,6,0,Low,0,0,0,0,0,0,3,11,4220,4220,8,0,0,0,0,1,0,0,0,1,0,0,0
3547,56,1969,41021,1,0,1,Low,2012-12-30,2012-12-30,13,Low,6,2,2,0,3,12,0,64,9.142857142857142,77,No,14,7,9,6,16,12,1,Low,0,0,0,0,0,0,3,11,4463,4463,7,0,0,0,1,0,0,0,0,0,1,0,0
3798,57,1968,41120,1,1,2,Low,2013-11-06,2013-11-06,15,Medium,6,3,2,1,3,80,0,81,9.0,96,No,24,2,23,0,8,24,0,Low,0,0,0,0,0,0,3,11,4152,4152,9,0,0,1,0,0,0,0,1,0,0,0,0
11191,39,1986,41411,0,0,0,Low,2013-12-07,2013-12-07,14,Low,6,1,2,1,4,11,0,139,17.375,153,No,37,32,38,11,3,18,0,Low,0,0,0,0,0,0,3,11,4121,4121,8,0,0,1,0,0,0,1,0,0,0,0,0
6437,40,1985,41473,1,0,1,Low,2013-06-19,2013-06-19,13,Low,7,1,2,0,3,80,0,76,12.666666666666666,89,No,21,8,20,15,3,9,0,High,0,0,0,0,0,0,3,11,4292,4292,6,1,0,0,0,0,0,0,0,1,0,0,0
7393,47,1978,41580,1,1,2,Low,2012-12-10,2012-12-10,14,Low,5,3,2,1,3,15,0,92,10.222222222222221,106,No,56,5,24,4,0,3,0,Low,0,0,0,0,0,0,3,11,4483,4483,9,0,0,1,0,0,0,0,0,0,1,0,0
7286,57,1968,41728,1,0,1,Low,2013-05-24,2013-05-24,15,Medium,10,1,2,0,2,92,0,55,11.0,70,No,13,6,15,3,5,13,0,High,0,0,0,0,0,0,3,11,4318,4318,5,1,0,1,0,0,0,0,0,0,1,0,0
1506,50,1975,42160,1,1,2,Low,2013-06-28,2013-06-28,17,Medium,6,4,2,1,4,26,0,140,12.727272727272727,157,No,48,9,45,3,15,20,1,Low,0,0,0,0,0,0,3,11,4283,4283,11,0,0,1,0,0,0,0,0,1,0,0,0
6103,77,1948,42192,0,0,0,Low,2013-09-06,2013-09-06,11,Low,4,1,2,1,3,40,0,100,14.285714285714286,111,No,40,15,15,17,6,7,0,Low,0,0,0,0,0,0,3,11,4213,4213,7,0,0,1,0,0,0,0,1,0,0,0,0
8086,66,1959,42243,1,1,2,Low,2013-12-11,2013-12-11,14,Low,7,2,2,0,3,34,0,55,7.857142857142857,69,No,48,0,2,0,0,5,0,Low,0,0,0,0,0,0,3,11,4117,4117,7,0,0,1,0,0,0,0,1,0,0,0,0
7617,51,1974,42373,1,1,2,Low,2013-08-15,2013-08-15,18,Medium,5,5,2,1,5,83,0,163,12.538461538461538,181,No,67,5,61,3,8,19,0,Low,0,0,0,0,0,0,3,11,4235,4235,13,0,0,1,0,0,0,0,0,1,0,0,0
5283,49,1976,42473,1,1,2,Low,2014-02-17,2014-02-17,15,Medium,5,3,2,1,4,72,0,144,14.4,159,No,93,1,21,0,4,25,0,Low,0,0,0,0,0,0,3,11,4049,4049,10,0,0,0,0,1,0,0,0,1,0,0,0
322,47,1978,42554,1,1,2,Low,2013-01-12,2013-01-12,11,Low,4,2,2,0,3,93,0,41,5.857142857142857,52,No,29,1,11,0,0,0,0,Low,0,0,0,0,0,0,3,11,4450,4450,7,0,0,1,0,0,0,0,0,0,1,0,0
3969,51,1974,43018,0,1,1,Low,2013-11-01,2013-11-01,12,Low,5,1,2,2,2,46,0,133,19.0,145,No,35,4,17,7,6,64,0,Low,0,0,0,0,0,0,3,11,4157,4157,7,0,0,0,1,0,0,0,0,0,1,0,0
7628,52,1973,43050,1,0,1,Low,2014-03-18,2014-03-18,13,Low,5,2,2,0,4,10,0,76,9.5,89,No,30,5,24,6,3,8,0,Low,0,0,0,0,0,0,3,11,4020,4020,8,0,0,0,0,0,0,0,1,0,0,0,0
4370,59,1966,43482,2,1,3,Low,2013-11-13,2013-11-13,15,Medium,6,3,2,0,4,83,0,88,9.777777777777779,103,No,18,1,32,6,3,28,0,Low,0,0,0,0,0,0,3,11,4145,4145,9,0,0,1,0,0,0,0,0,0,1,0,0
2245,56,1969,43641,1,1,2,Low,2013-04-22,2013-04-22,16,Medium,6,3,2,1,4,50,0,139,13.9,155,No,57,2,51,4,2,23,0,Low,0,0,0,0,0,0,3,11,4350,4350,10,0,0,0,1,0,0,0,1,0,0,0,0
6214,43,1982,43815,1,0,1,Low,2013-04-05,2013-04-05,12,Low,6,1,2,0,3,53,0,79,13.166666666666666,91,No,14,10,29,4,7,15,0,Low,0,0,0,0,0,0,3,11,4367,4367,6,0,0,0,1,0,0,0,1,0,0,0,0
10785,56,1969,44078,1,1,2,Low,2014-06-19,2014-06-19,12,Low,5,2,2,0,3,17,0,41,5.857142857142857,53,No,24,1,10,2,0,4,0,Low,0,0,0,0,0,0,3,11,3927,3927,7,0,0,1,0,0,0,0,1,0,0,0,0
286,73,1952,44213,1,1,2,Low,2013-11-29,2013-11-29,18,Medium,6,4,2,1,5,48,0,152,12.666666666666666,170,No,95,11,35,0,4,7,0,Low,0,0,0,0,0,0,3,11,4129,4129,12,0,0,1,0,0,0,0,0,1,0,0,0
8962,50,1975,44319,1,1,2,Low,2014-04-17,2014-04-17,12,Low,5,2,2,0,3,18,0,37,5.285714285714286,49,No,26,0,8,0,0,3,0,Low,0,0,0,0,0,0,3,11,3990,3990,7,0,0,0,1,0,0,0,1,0,0,0,0
6355,47,1978,44359,1,1,2,Low,2014-06-17,2014-06-17,12,Low,3,3,2,0,4,19,0,45,5.0,57,No,20,0,14,7,3,1,0,Low,0,0,0,0,0,0,3,11,3929,3929,9,0,0,1,0,0,0,0,1,0,0,0,0
3722,53,1972,44503,1,1,2,Low,2014-04-16,2014-04-16,13,Low,6,2,2,0,3,83,0,48,6.857142857142857,61,No,31,1,8,0,0,8,0,Low,0,0,0,0,0,0,3,11,3991,3991,7,0,0,1,0,0,0,0,0,1,0,0,0
5684,54,1971,44635,1,1,2,Low,2013-10-11,2013-10-11,14,Low,7,2,2,0,3,25,0,68,9.714285714285714,82,No,56,0,9,0,0,3,0,Low,0,0,0,0,0,0,3,11,4178,4178,7,0,0,0,1,0,0,1,0,0,0,0,0
868,59,1966,44794,0,1,1,Low,2014-06-08,2014-06-08,12,Low,6,1,2,0,3,99,0,65,10.833333333333334,77,No,54,0,7,0,0,4,0,Low,0,0,0,0,0,0,3,11,3938,3938,6,0,0,1,0,0,0,0,1,0,0,0,0
7212,59,1966,44794,0,1,1,Low,2014-06-08,2014-06-08,12,Low,6,1,2,0,3,99,0,65,10.833333333333334,77,No,54,0,7,0,0,4,0,Low,0,0,0,0,0,0,3,11,3938,3938,6,0,0,1,0,0,0,0,1,0,0,0,0
1991,58,1967,44931,0,1,1,Low,2014-01-18,2014-01-18,12,Low,5,1,2,1,3,0,0,96,13.714285714285714,108,No,78,0,11,0,0,7,0,Low,0,0,0,0,0,0,3,11,4079,4079,7,0,0,1,0,0,0,0,0,0,1,0,0
5454,46,1979,45057,1,0,1,Low,2013-12-01,2013-12-01,11,Low,5,1,2,0,3,80,0,50,8.333333333333334,61,No,37,0,7,3,0,3,0,Low,0,0,0,0,0,0,3,11,4127,4127,6,0,0,0,1,0,0,0,1,0,0,0,0
6431,61,1964,45759,1,1,2,Low,2013-02-23,2013-02-23,14,Low,7,2,2,0,3,13,0,68,9.714285714285714,82,No,42,1,18,3,0,4,0,Low,0,0,0,0,0,0,3,11,4408,4408,7,0,0,0,0,1,0,0,1,0,0,0,0
10789,61,1964,45759,1,1,2,Low,2013-02-23,2013-02-23,14,Low,7,2,2,0,3,13,0,68,9.714285714285714,82,No,42,1,18,3,0,4,0,Low,0,0,0,0,0,0,3,11,4408,4408,7,0,0,0,0,1,0,0,1,0,0,0,0
5223,59,1966,45903,0,1,1,Low,2014-04-23,2014-04-23,12,Low,4,2,2,1,3,80,0,66,8.25,78,No,33,8,10,2,10,3,0,Low,0,0,0,0,0,0,3,11,3984,3984,8,0,0,0,1,0,0,0,0,0,1,0,0
9485,39,1986,45921,0,0,0,Low,2014-03-10,2014-03-10,14,Low,4,1,2,1,6,23,0,199,19.9,213,No,102,9,49,24,3,12,0,Low,0,0,0,0,0,0,3,11,4028,4028,10,0,0,0,0,1,0,0,1,0,0,0,0
10812,47,1978,46377,1,0,1,Low,2014-03-01,2014-03-01,11,Low,4,1,2,1,3,89,0,90,12.857142857142858,101,No,37,0,46,4,3,0,0,Low,0,0,0,0,0,0,3,11,4037,4037,7,0,0,0,0,1,0,0,1,0,0,0,0
67,53,1972,46423,1,1,2,Low,2013-09-18,2013-09-18,16,Medium,7,3,2,0,4,6,0,92,10.222222222222221,108,No,68,0,16,0,0,8,0,Low,0,0,0,0,0,0,3,11,4201,4201,9,0,0,0,1,0,0,0,0,1,0,0,0
9923,53,1972,46423,1,1,2,Low,2013-09-18,2013-09-18,16,Medium,7,3,2,0,4,6,0,92,10.222222222222221,108,No,68,0,16,0,0,8,0,Low,0,0,0,0,0,0,3,11,4201,4201,9,0,0,0,1,0,0,0,0,1,0,0,0
20,60,1965,46891,0,1,1,Low,2013-09-01,2013-09-01,12,Low,4,1,2,1,4,91,0,183,22.875,195,No,43,12,23,29,15,61,0,Low,0,0,0,0,0,0,3,11,4218,4218,8,0,0,0,0,0,0,0,1,0,0,0,0
2246,60,1965,46891,0,1,1,Low,2013-09-01,2013-09-01,12,Low,4,1,2,1,4,91,0,183,22.875,195,No,43,12,23,29,15,61,0,Low,0,0,0,0,0,0,3,11,4218,4218,8,0,0,0,0,0,0,0,1,0,0,0,0
8605,61,1964,46910,1,1,2,Low,2014-03-23,2014-03-23,13,Low,6,2,2,0,3,36,0,68,9.714285714285714,81,No,48,0,14,0,0,6,0,Low,0,0,0,0,0,0,3,11,4015,4015,7,0,0,0,0,1,0,0,0,0,1,0,0
1857,73,1952,47139,1,1,2,Low,2014-03-06,2014-03-06,14,Low,7,2,2,1,2,2,0,83,11.857142857142858,97,No,46,0,12,0,2,23,1,Low,0,0,0,0,0,0,3,11,4032,4032,7,0,0,1,0,0,0,0,0,1,0,0,0
1604,65,1960,47353,0,1,1,Low,2013-11-13,2013-11-13,18,Medium,5,3,2,2,6,93,0,225,17.307692307692307,243,No,184,2,19,8,8,4,0,Low,0,0,0,0,0,0,3,11,4145,4145,13,0,0,0,1,0,0,0,1,0,0,0,0
10242,59,1966,47472,1,1,2,Low,2013-09-16,2013-09-16,13,Low,5,2,2,0,4,39,0,75,9.375,88,No,56,0,11,0,0,8,0,Low,0,0,0,0,0,0,3,11,4203,4203,8,0,0,0,0,1,0,0,0,0,1,0,0
6379,76,1949,47570,1,1,2,Low,2013-05-29,2013-05-29,16,Medium,7,3,2,2,2,3,0,121,13.444444444444445,137,No,67,1,20,0,2,31,1,Low,0,0,0,0,0,0,3,11,4313,4313,9,0,0,0,1,0,0,0,0,0,0,1,0
1473,65,1960,47823,0,1,1,Low,2013-07-23,2013-07-23,15,Medium,8,2,2,0,3,0,0,72,10.285714285714286,87,No,53,1,5,2,1,10,0,High,0,0,0,0,0,0,3,11,4258,4258,7,1,0,0,0,0,0,0,0,1,0,0,0
6534,51,1974,47889,1,0,1,Low,2014-01-04,2014-01-04,11,Low,5,1,2,0,3,94,0,67,11.166666666666666,78,No,29,0,29,0,5,4,0,Low,0,0,0,0,0,0,3,11,4093,4093,6,0,0,1,0,0,0,0,0,0,1,0,0
3483,67,1958,48192,0,0,0,High,2013-04-06,2013-04-06,36,High,8,3,2,8,12,76,3,1526,61.04,1559,Yes,1039,43,204,153,58,29,1,Low,0,1,0,1,1,0,3,11,4366,4366,25,0,0,1,0,0,0,0,1,0,0,0,0
5025,46,1979,48526,1,0,1,Low,2013-12-24,2013-12-24,11,Low,3,1,2,1,4,32,0,135,16.875,146,No,23,17,23,43,20,9,0,Low,0,0,0,0,0,0,3,11,4104,4104,8,0,0,1,0,0,0,0,0,1,0,0,0
5237,75,1950,48767,1,2,3,Low,2014-01-01,2014-01-01,14,Low,5,3,2,1,3,79,0,63,7.0,77,No,28,1,21,3,0,10,0,Low,0,0,0,0,0,0,3,11,4096,4096,9,0,0,0,0,1,0,0,0,1,0,0,0
10738,74,1951,49389,1,1,2,Low,2013-08-29,2013-08-29,13,Low,7,1,2,0,3,55,0,65,10.833333333333334,78,No,40,0,19,2,1,3,0,High,0,0,0,0,0,0,3,11,4221,4221,6,1,0,0,1,0,0,0,0,1,0,0,0
10524,62,1963,49476,0,1,1,Mid,2013-06-20,2013-06-20,24,Medium,2,4,2,11,5,29,0,795,36.13636363636363,819,No,386,23,95,54,41,196,0,Low,0,0,0,0,0,0,3,11,4291,4291,22,0,0,0,1,0,0,1,0,0,0,0,0
6950,67,1958,49572,1,1,2,Low,2013-12-15,2013-12-15,14,Low,7,2,2,0,3,25,0,54,7.714285714285714,68,No,35,1,16,0,1,1,0,Low,0,0,0,0,0,0,3,11,4113,4113,7,0,0,0,1,0,0,0,1,0,0,0,0
4050,59,1966,49605,0,0,0,Low,2014-06-21,2014-06-21,11,Low,3,1,2,1,4,65,0,127,15.875,138,No,42,16,29,12,20,8,0,Low,0,0,0,0,0,0,3,11,3925,3925,8,0,0,0,1,0,0,0,1,0,0,0,0
7540,73,1952,50300,0,1,1,Low,2014-05-25,2014-05-25,15,Medium,2,2,2,1,8,52,0,270,20.76923076923077,285,No,143,15,60,24,23,5,0,Low,0,0,0,0,0,0,3,11,3952,3952,13,0,0,1,0,0,0,0,1,0,0,0,0
9140,65,1960,50523,1,1,2,Low,2013-12-25,2013-12-25,14,Low,6,2,2,0,4,89,0,91,11.375,105,No,51,4,24,4,7,1,0,Low,0,0,0,0,0,0,3,11,4103,4103,8,0,0,0,0,0,0,0,0,0,1,0,0
2061,70,1955,50737,0,1,1,Low,2013-05-11,2013-05-11,14,Low,6,1,2,0,4,61,1,99,14.142857142857142,112,No,78,0,11,0,0,10,0,Low,0,1,0,0,0,0,3,11,4331,4331,7,0,0,1,0,0,0,0,1,0,0,0,0
